number_of_snps	CellType
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
5	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
4	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
3	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
2	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
0	CD4-positive_helper_T_cell-ENCODE
1	CD4-positive_helper_T_cell-ENCODE
